User-ID,ISBN,Book-Rating
20106,0060987103,3
20106,0375706771,5
20106,0440226430,9
20106,0743237188,8
20119,0440213525,9
20119,0440222656,9
20119,0446606812,10
20119,059035342X,10
20120,0440214041,10
20147,0971880107,2
20150,0345361792,10
20150,068484477X,9
20172,0345337662,8
20172,0385504209,5
20180,0060502258,8
20180,0060928336,10
20180,0060930535,8
20180,0060976845,8
20180,014028009X,5
20180,0312195516,10
20180,0679781587,10
20201,0345370775,8
20235,0671003755,8
20250,0345339681,10
20294,0385504209,9
20336,0312278586,7
20336,0446364193,8
20336,0671003755,9
20350,0375725784,9
20351,014028009X,8
20401,0971880107,6
20445,0446610038,6
20448,0385335482,8
20456,0060928336,8
20462,0312305060,7
20462,0375725784,8
20462,0385722206,7
20462,0440211727,7
20561,0060502258,10
20561,0440224675,8
20583,0440221471,7
20605,0316769487,10
20680,1400034779,8
20703,0060987103,6
20703,0786868716,8
20761,0345443284,5
20768,0440213525,10
20801,0440234743,8
20804,0312278586,9
20804,0316666343,9
20862,0440241073,4
20916,0440234743,7
20961,0380789035,8
20971,0316666343,6
20971,0345443284,4
20971,0440224675,9
20982,0452282152,8
21011,0142001740,10
21011,0312291639,8
21011,0316601950,8
21011,0743237188,8
21014,0060928336,8
21014,0140293248,8
21014,0312195516,9
21014,0312278586,7
21014,0312305060,8
21014,0316284955,7
21014,0345370775,5
21014,0375700757,8
21014,0375707972,4
21014,0375726403,8
21014,0385722206,8
21014,0452282152,8
21014,0671510053,8
21014,067976402X,7
21026,0316666343,8
21031,0375726403,5
21031,0446364193,10
21031,0971880107,5
21039,0312291639,8
21050,014028009X,7
21061,0312278586,5
21076,0440214041,8
21079,0312195516,8
21128,0440241073,10
21141,006101351X,8
21208,0385722206,8
21213,0060930535,6
21229,0060502258,7
21229,0140293248,9
21229,0316769487,7
21246,0345353145,9
21252,0142001740,9
21252,0375700757,7
21257,044023722X,8
21264,0385335482,7
21264,0440234743,5
21264,0743418174,6
21345,0316666343,10
21356,0345342968,7
21356,068484477X,7
21364,0060928336,9
21364,0312291639,6
21364,0345313860,9
21364,0385335482,8
21370,0449212602,9
21402,0446310786,10
21404,0060928336,7
21404,0375707972,9
21404,0380789035,8
21404,0385492081,7
21404,0553572997,8
21404,0971880107,3
21406,0312195516,6
21407,0440222656,6
21418,0375725784,8
21420,0316601950,7
21448,0316096199,8
21450,0679781587,9
21462,0316776963,8
21484,0345342968,8
21484,059035342X,9
21494,0786868716,9
21540,0684872153,2
21550,0684872153,7
21568,0375727345,8
21576,0060502258,8
21576,0060928336,7
21576,0345342968,8
21576,0345443284,7
21576,0375727345,8
21576,0385484518,8
21576,043935806X,9
21576,0446310786,8
21576,0671003755,8
21576,0786868716,7
21589,0316666343,10
21618,0316776963,10
21618,0671027360,8
21627,0446606812,8
21659,044021145X,10
21659,0440214041,10
21659,0440225701,10
21659,0440226430,8
21659,044651652X,10
21659,068484477X,8
21660,0385504209,9
21683,0316666343,9
21726,0316666343,10
21750,0684872153,8
21765,0679781587,9
21773,0316096199,7
21773,0316666343,9
21777,0440213525,8
21788,0060928336,8
21789,0375727345,8
21840,0743418174,9
21852,0679781587,8
21861,0385720106,9
21870,0060976845,7
21870,059035342X,9
21875,0345417623,8
21875,0553279912,7
21876,0060930535,10
21888,044021145X,10
21894,0786868716,9
21895,0345337662,6
21903,0316284955,5
21903,0440226430,7
21937,0449212602,9
21982,0316666343,10
22012,0316284955,7
22012,0971880107,3
22045,0345417623,10
22045,044023722X,10
22074,0060502258,9
22074,0060930535,9
22074,0312195516,9
22074,0440214041,8
22074,0440221471,7
22074,0440236673,7
22074,044023722X,9
22074,0553279912,6
22074,0679781587,10
22074,068484477X,8
22074,1400034779,9
22089,0743237188,5
22164,0060928336,9
22167,0312291639,7
22177,0375725784,7
22200,0553572997,10
22228,0385504209,5
22241,043935806X,8
22252,0312278586,1
22252,0679781587,6
22338,0385504209,10
22338,0743418174,8
22365,0060928336,9
22365,0446310786,10
22391,0345443284,8
22403,0385504209,9
22464,0452282152,8
22473,0440226430,8
22517,0316096199,7
22521,0316769487,2
22521,0345342968,10
22521,0452282152,9
22532,067976402X,9
22605,0375727345,7
22614,0743418174,7
22624,0345342968,8
22625,0060930535,9
22625,0142001740,9
22625,0316601950,10
22625,0316666343,10
22625,0316769487,10
22625,0345339681,10
22625,0345443284,10
22625,0375706771,10
22625,0375727345,9
22625,0385484518,10
22625,0385722206,9
22625,043935806X,10
22625,0452282829,8
22625,059035342X,10
22625,067976402X,10
22625,0679781587,10
22625,0743237188,9
22625,0786868716,9
22688,059035342X,7
22695,0385722206,8
22773,0385335482,10
22775,0380731851,5
22780,0440226430,9
22813,0440214041,10
22813,044022165X,9
22818,0312195516,9
22818,059035342X,10
22828,0684872153,8
22873,0060938455,9
22888,0679781587,10
22912,0345337662,6
22936,044021145X,10
22936,0440241073,9
22936,059035342X,10
22961,0671021001,3
23021,0971880107,10
23032,044023722X,8
23128,0060976845,7
23128,0312291639,7
23181,059035342X,10
23182,0060930535,8
23280,0345361792,10
23296,0971880107,6
23340,014028009X,5
23341,0312291639,6
23341,0316096199,5
23353,044021145X,9
23408,0385504209,5
23491,0440222656,7
23511,0060987103,4
23511,0440213525,10
23511,0440220602,10
23511,0440221471,10
23511,0440234743,8
23556,0060928336,10
23571,0060392452,10
23571,0312195516,10
23571,0345370775,10
23571,0385484518,10
23583,0316284955,10
23619,0312278586,6
23652,0316096199,8
23664,059035342X,10
23664,0804106304,7
23680,0316284955,5
23699,0060930535,10
23699,0142001740,9
23703,0440222656,8
23712,0440226430,8
23768,0060934417,8
23768,0316666343,7
23768,0743418174,7
23799,0345342968,10
23848,059035342X,10
23848,0671021001,7
23871,0786868716,10
23872,0345313860,10
23872,0345337662,9
23872,0345342968,9
23872,0345361792,6
23872,0440211727,9
23872,0446606812,7
23872,068484477X,8
23881,044021145X,5
23896,006101351X,8
23902,014028009X,9
23902,0345361792,10
23902,0345370775,7
23902,044021145X,5
23902,0440220602,5
23902,044023722X,6
23902,0446310786,7
23902,0553279912,7
23933,0743418174,7
23953,0316666343,5
23958,0316666343,8
23966,0375707972,8
24082,0385504209,9
24090,0060987103,3
24090,0142001740,9
24090,067976402X,7
24144,0345417623,8
24180,0312291639,8
24182,0060938455,7
24186,0060392452,9
24186,043935806X,9
24188,0971880107,1
24193,0452282829,3
24194,0446310786,8
24215,059035342X,9
24220,044023722X,9
24261,0971880107,6
24278,0345417623,7
24314,044023722X,8
24325,0380789035,7
24325,0385504209,8
24379,0671003755,8
24394,0804106304,8
24401,0385335482,5
24427,0316769487,3
24427,044022165X,7
24433,0060930535,9
24433,0316666343,8
24433,0345361792,9
24433,0380789035,8
24433,0671510053,8
24515,0553572997,10
24525,044023722X,7
24525,068484477X,7
24558,0743418174,8
24569,0385335482,8
24570,0060934417,7
24591,0312291639,8
24621,0316666343,7
24627,0140293248,5
24627,044651652X,6
24642,0312195516,4
24664,0971880107,8
24746,0316666343,7
24771,0345417623,10
24790,0345443284,8
24824,0312195516,5
24838,0060938455,10
24846,0375725784,7
24921,0440225701,9
24921,0671021001,8
24926,0671021001,10
24932,0743418174,10
24934,0060930535,8
24960,0440236673,5
24995,0671027360,9
25019,0553279912,8
25103,0743418174,6
25109,0316666343,9
25122,0345339681,9
25131,0060392452,9
25131,0345443284,8
25170,0316666343,8
25216,0060938455,5
25216,0060987103,8
25216,0312291639,7
25216,0671021001,6
25253,0671003755,9
25253,0679781587,10
25253,068484477X,10
25395,044021145X,9
25395,0440214041,10
25395,0440221471,10
25403,0671003755,5
25405,0671003755,6
25409,0385335482,9
25409,043935806X,10
25409,0743418174,10
25410,0345417623,9
25456,0385484518,10
25500,0060928336,8
25536,0380731851,7
25545,0375727345,7
25583,0440224675,10
25583,044023722X,10
25583,0971880107,2
25601,0671027360,8
25606,0316666343,10
25616,0385504209,8
25656,0440213525,10
25711,0060928336,8
25711,0312278586,5
25722,0452282829,7
25827,0316666343,7
25850,0312195516,10
25893,0971880107,8
25909,0380789035,10
25919,0345370775,9
25919,043935806X,10
25919,059035342X,8
25930,0375727345,5
25937,0316666343,9
25942,0140293248,8
25966,0804106304,8
25981,0440236673,5
25981,0446606812,5
25996,0786868716,6
26017,1400034779,8
26020,0375726403,9
26025,006101351X,10
26057,0312278586,10
26057,0345370775,9
26057,0385484518,10
26057,0452282152,8
26084,0312305060,10
26084,0440222656,5
26084,0446310786,5
26084,059035342X,9
26084,0671021001,5
26143,0060502258,7
26182,0345339681,10
26190,0345339681,10
26190,059035342X,9
26209,0316666343,8
26218,0316776963,9
26231,0440241073,6
26240,0345337662,7
26240,0345370775,6
26240,0440234743,5
26249,044023722X,8
26371,0345313860,9
26371,0440221471,8
26371,0971880107,5
26374,0345361792,10
26374,0446605239,5
26402,0679781587,5
26487,0060976845,10
26501,0380789035,8
26508,0060930535,9
26508,0375726403,6
26508,0375727345,5
26509,0375725784,7
26517,0316601950,5
26517,0375727345,7
26534,0312195516,9
26535,0375700757,5
26538,0316601950,8
26538,0375706771,8
26540,0060928336,8
26544,0312195516,9
26544,0345443284,5
26544,0452282152,10
26548,0316666343,9
26579,0385492081,9
26593,0385335482,8
26598,0060976845,9
26598,0312195516,9
26611,0142000205,6
26611,0375707972,4
26611,0375727345,6
26611,0452282829,7
26615,0385335482,9
26621,0060928336,7
26621,0345313860,7
26621,0385335482,9
26621,0671027360,9
26621,0743418174,7
26673,0385720106,8
26706,0971880107,3
26711,0345378490,6
26756,044022165X,7
26774,0345339681,5
26806,0971880107,9
26813,0060976845,10
26823,0345378490,6
26823,0786868716,9
26883,0060392452,7
26883,0380789035,8
26910,0671027360,10
26979,0971880107,2
27140,0679781587,10
27160,0060976845,5
27161,0446606812,9
27168,0345337662,7
27265,014028009X,7
27265,0452282152,10
27283,0312291639,6
27313,0446608955,9
27317,0375707972,7
27317,0385335482,8
27349,0316769487,10
27352,0060930535,10
27395,0842329129,7
27399,0446610038,7
27462,0446605239,8
27472,0060928336,10
27472,0316284955,7
27472,0316666343,10
27472,044021145X,8
27472,0446310786,10
27472,0446605239,7
27472,0446610038,8
27472,0553279912,5
27472,067976402X,8
27518,0440226430,8
27538,0440214041,8
27557,0312195516,9
27560,0345370775,7
27592,0316666343,8
27647,0385504209,3
27647,1400034779,8
27684,0440234743,9
27786,0446364193,5
27799,0316666343,7
27812,0060938455,10
27812,059035342X,8
27870,006101351X,9
27878,0671003755,8
27891,0679781587,10
27947,0449212602,8
27947,0842329129,6
27956,0312278586,6
27996,0671021001,7
28016,0060928336,8
28016,0060976845,5
28016,0142000205,7
28056,0316601950,7
28091,044023722X,8
28091,0971880107,2
28096,044021145X,7
28096,0440213525,6
28117,0312195516,7
28123,0440234743,9
28123,044023722X,9
28139,0446606812,1
28144,0440236673,5
28144,044023722X,2
28150,043935806X,9
28177,0060930535,10
28177,0060976845,5
28177,0060987103,8
28177,006101351X,9
28177,0312291639,8
28177,0375700757,7
28177,0375707972,6
28177,0375727345,10
28177,0385484518,9
28177,0446364193,7
28203,0440241073,7
28203,0452282829,9
28204,0316666343,9
28204,0671027360,10
28204,0804106304,9
28216,0385504209,9
28222,0312278586,8
28222,0345417623,9
28222,0786868716,10
28224,0385492081,8
28255,044021145X,8
28255,0671003755,4
28257,0385484518,10
28262,0971880107,8
28269,0060987103,9
28269,0316666343,8
28269,0375725784,8
28289,0316666343,9
28289,0385504209,10
28292,0375700757,10
28366,0440222656,9
28395,0060934417,10
28395,0316776963,8
28463,0446606812,8
28477,0446310786,10
28481,0671003755,5
28486,0446605239,9
28495,0060928336,8
28495,0440224675,9
28523,0060928336,10
28523,0312278586,10
28539,0140293248,6
28539,0380731851,9
28539,0786868716,7
28548,0671003755,7
28591,0316769487,10
28591,0971880107,6
28592,0316666343,8
28594,059035342X,9
28619,0385484518,5
28619,044651652X,10
28619,0679781587,3
28634,014028009X,7
28634,0316666343,10
28634,0345370775,9
28634,044021145X,10
28634,0440211727,10
28634,0440214041,10
28634,0440220602,10
28634,0440221471,10
28634,0440224675,10
28634,044023722X,9
28634,044651652X,10
28634,0446608955,10
28634,0684872153,10
28647,0743418174,9
28658,0316666343,10
28667,0345370775,3
28687,0345351525,9
28705,0385504209,10
28705,0786868716,9
28731,0316601950,5
28735,0971880107,6
28762,0060502258,6
28763,0375725784,10
28800,0971880107,7
28804,0971880107,6
28865,0385504209,10
28865,0671027360,9
28884,006101351X,6
28897,0743418174,8
28899,0446610038,9
28938,0971880107,6
28975,0345342968,5
29000,0553572997,8
29045,0345378490,6
29101,0440241073,8
29123,0671021001,7
29131,0345417623,10
29141,0060930535,8
29178,0385492081,3
29189,0671027360,9
29209,0345342968,9
29209,0446610038,5
29209,0452282152,10
29209,0671027360,7
29259,0060502258,7
29259,0142001740,10
29259,0345313860,10
29259,0345337662,10
29259,0345370775,5
29259,044021145X,9
29259,0452282152,9
29279,0312278586,6
29394,0345342968,8
29394,0385722206,5
29419,0446606812,8
29424,0375727345,6
29482,043935806X,7
29486,0452282829,8
29512,0345370775,9
29526,0312195516,10
29526,0380789035,9
29539,0345353145,8
29539,0345370775,7
29570,0060392452,8
29570,0316769487,10
29677,059035342X,10
29681,0060934417,7
29694,0971880107,2
29700,0316284955,7
29702,0142000205,9
29702,0971880107,5
29763,0842329129,7
29805,0452282152,8
29855,0316601950,8
29855,0316666343,9
29855,0385265700,6
29855,044651652X,9
29867,0312195516,10
29895,0312195516,9
29905,0446608955,8
29944,0671003755,9
29944,080410753X,9
29980,0060934417,10
29981,0446310786,7
30035,0440214041,7
30052,0671003755,5
30081,0140293248,8
30081,0375727345,6
30081,0385335482,5
30094,0743418174,8
30164,0060987103,7
30182,0804106304,8
30182,080410753X,9
30217,0375706771,7
30267,0440220602,10
30276,0316601950,6
30276,0385504209,8
30276,0446610038,8
30276,0804106304,6
30290,0375726403,8
30298,0375726403,4
30316,0452282152,7
30319,0385335482,8
30324,0316096199,9
30324,0316666343,10
30333,080410753X,5
30336,0060976845,3
30407,0316284955,8
30410,0060987103,7
30414,0345361792,9
30445,043935806X,10
30445,0446605239,8
30471,0385335482,5
30471,0452282152,6
30486,0312195516,5
30487,0060938455,7
30487,0312195516,8
30487,0385265700,6
30487,0440220602,7
30487,0440225701,6
30487,044023722X,8
30487,0671510053,6
30487,0743418174,8
30489,0446310786,10
30491,059035342X,10
30511,0060987103,6
30511,0452282152,7
30531,044021145X,10
30531,0440213525,10
30531,0440224764,9
30533,0060930535,8
30533,0345342968,10
30533,0375726403,9
30533,0385492081,8
30533,0440226430,7
30533,0440234743,6
30533,059035342X,9
30533,0671003755,7
30533,068484477X,8
30533,0804106304,8
30554,014028009X,9
30555,014028009X,6
30555,0446608955,6
30590,0060392452,9
30594,0345417623,10
30594,044023722X,5
30610,044651652X,10
30623,0312195516,7
30629,044022165X,9
30708,0385265700,8
30711,0060502258,8
30711,043935806X,8
30716,014028009X,8
30735,0060502258,8
30735,0312195516,10
30735,0385484518,10
30735,043935806X,10
30735,0553279912,10
30735,059035342X,10
30735,0671021001,8
30749,0345443284,7
30764,0312195516,6
30770,0312305060,7
30770,0316666343,7
30787,0060987103,8
30795,0375700757,5
30806,0804106304,8
30854,0440225701,8
30854,0671003755,7
30865,067976402X,9
30875,0060976845,9
30884,0375726403,6
30887,0142001740,10
30887,0375700757,8
30887,0679781587,9
30898,0446605239,4
30925,0345361792,7
30925,0786868716,6
30939,044022165X,10
30953,0446364193,7
30968,044023722X,8
30972,0060928336,10
30972,0316601950,9
30972,0375707972,8
30972,044021145X,8
30972,0440222656,8
30972,044023722X,9
30972,0446606812,6
30972,0452282829,9
30972,0971880107,1
30985,0440214041,8
30994,0060930535,10
30994,0345417623,10
30994,0375707972,9
30994,044021145X,10
30994,044023722X,9
30994,067976402X,10
31006,0312291639,7
31008,0060938455,8
31021,0440214041,7
31039,0345342968,10
31040,0842329129,8
31078,059035342X,8
31139,080410753X,7
31147,0316284955,8
31158,0142001740,8
31158,0312195516,8
31158,0312291639,7
31158,0316284955,8
31158,0743418174,9
31158,1400034779,4
31185,044022165X,9
31235,0743237188,8
31249,0440214041,6
31250,0385720106,6
31252,0385504209,10
31299,0440213525,8
31299,0440234743,10
31303,0452282829,10
31315,0142000205,9
31315,0345313860,10
31315,0375727345,9
31315,0440214041,6
31315,0440234743,10
31332,044651652X,7
31361,0375700757,10
31390,068484477X,10
31391,0375726403,10
31391,0671003755,10
31391,0743418174,10
31393,0060930535,8
31393,006101351X,8
31393,0140293248,6
31393,0142001740,8
31393,0345339681,5
31393,0345361792,10
31393,0375706771,8
31393,0385720106,5
31393,0452282829,8
31393,059035342X,10
31393,0684872153,5
31412,0440241073,9
31412,0671027360,9
31418,0060934417,10
31424,0345370775,5
31434,0060930535,8
31434,067976402X,7
31435,0312195516,9
31446,0316096199,10
31471,044022165X,10
31541,0060928336,5
31551,0060930535,9
31551,0375725784,8
31556,0316769487,5
31556,0345339681,9
31556,0446310786,10
31556,0452282152,8
31556,059035342X,8
31560,0440234743,6
31564,0385720106,8
31594,044651652X,5
31609,0312305060,7
31620,0345417623,7
31647,0142000205,9
31649,0375700757,8
31652,0671027360,9
31683,0345313860,6
31683,044651652X,10
31688,0345361792,10
31688,0804106304,9
31740,0375725784,3
31740,0452282829,8
31779,0316776963,5
31816,0060502258,7
31818,0440211727,8
31826,0385504209,10
31826,0971880107,1
31841,0449212602,9
31846,067976402X,10
31846,1400034779,9
31860,0312291639,6
31860,0385335482,7
31860,080410753X,8
31860,1400034779,7
31889,0345370775,8
31904,0316666343,7
31919,0060392452,7
31919,0142000205,7
31919,0804106304,9
31922,059035342X,10
31948,0440213525,8
31950,044651652X,9
32003,0345417623,8
32028,0345378490,8
32028,0452282152,7
32034,0142000205,5
32036,006101351X,4
32036,0440225701,6
32046,0385720106,8
32049,0385504209,7
32057,0671003755,9
32087,067976402X,10
32089,0446310786,7
32122,043935806X,10
32122,0842329129,10
32148,0345417623,3
32148,0375700757,10
32148,0375706771,9
32148,0446606812,9
32154,0440226430,4
32179,0316769487,4
32188,0345417623,8
32188,0671027360,10
32195,0316666343,7
32195,0345370775,7
32195,0440224675,5
32195,0446364193,8
32219,1400034779,7
32239,0440214041,8
32250,0060928336,8
32250,0312195516,9
32252,0375700757,5
32275,0786868716,8
32281,0345339681,8
32318,0060934417,8
32329,0971880107,6
32348,0440226430,7
32417,067976402X,5
32440,0142001740,9
32440,0375727345,8
32440,0446606812,6
32440,0452282152,9
32516,0440211727,8
32516,0440241073,8
32516,0671027360,9
32524,0440225701,9
32530,067976402X,6
32599,0345342968,7
32627,006101351X,8
32641,0440213525,8
32641,0440220602,7
32652,0553572997,7
32773,0345337662,8
32773,0345342968,9
32773,059035342X,9
32785,0449212602,8
32802,0446610038,5
32834,0385492081,3
32867,0375706771,7
32902,0375700757,8
32963,0971880107,9
33036,0449212602,7
33119,0312305060,10
33124,0446610038,8
33148,0345370775,5
33163,0446364193,7
33185,0060938455,8
33194,0345339681,10
33249,0142001740,10
33263,0804106304,9
33264,0316666343,9
33269,0385720106,8
33270,0380789035,8
33307,0312291639,6
33318,0385720106,8
33319,0060976845,9
33319,0060987103,10
33338,0743418174,8
33366,0440214041,7
33386,0316284955,10
33422,0316769487,5
33432,0312291639,9
33434,067976402X,5
33474,044023722X,10
33505,0316666343,7
33517,0316666343,10
